austfirðinga	9i s t f I r D i N k a
austfirðingum	9i s t f I r D i N k Y m
austur	9i s t Y r
austuramti	9i s t Y r a m_0 t I
austurbæjarskóla	9i s t Y r p ai j a r s k ou l a
austurendann	9i s t Y r E n t a n
austurlanda	9i s t Y r l a n t a
austurlands	9i s t Y r l a n t s
austurlenska	9i s t Y r l E n s k a
austurriðils	9i s t Y r I D I l s
austurríki	9i s t Y r i c I
austurríkis	9i s t Y r i c I s
austurríkismenn	9i s t Y r i c I s m E n
austurríski	9i s t Y r i s c I
austurströnd	9i s t Y r_0 s t r 9 n t
auðblekkts	9i D p l E x t s
auðgert	9i D c E r_0 t
auðheyrilega	9i T h ei r I l E G a
auðheyrt	9i T h ei r_0 t
auðkenni	9i D c_h E n I
auðlegð	9i D l E G D
auðlindagjalds	9i D l I n t a c a l t s
auðlindanefnd	9i D l I n t a n E m t
auðlindanefndar	9i D l I n t a n E m t a r
auðlindanýtingar	9i D l I n t a n i t i N k a r
auðlindarentu	9i D l I n t a r E n_0 t Y
auðmýking	9i D m i c i N k
auðmýkingu	9i D m i c i N k Y
auðmýkja	9i D m i c a
auðmýkt	9i D m i x t
auðna	9i D n a
auðugra	9i: D Y G r a
auður	9i: D Y r
auðvaldsins	9i D v a l t s I n s
auðvelda	9i D v E l t a
auðveldara	9i D v E l t a r a
auðveldlega	9i D v E l t l E G a
auðveldur	9i D v E l t Y r
auðvelt	9i D v E l_0 t
auðvitað	9i D v I t a D
auðæfi	9i: D ai v I
axarskaft	a k s a r_0 s k a f t
axarsköft	a k s a r_0 s k 9 f t
axel	a k s E l
axelsson	a k s E l s O n
axelssyni	a k s E l s I n I
axir	a k s I r
axlabönd	a k s t l a p 9 n t
axlarsprotar	a k s t l a r_0 s p r O t a r
axli	a k s t l I
axlirnar	a k s t l I r t n a r
aðalatriði	a: D a l a t r I D I
aðalbraut	a: D a l p r 9i t
aðalbyggingu	a: D a l p I c i N k Y
aðalbyggingunni	a: D a l p I c i N k Y n I
aðaleinkenni	a: D a l ei J c_h E n I
aðaleinkunn	a: D a l ei N_0 k Y n
aðalframkvæmdastjóri	a: D a l f r a m k_h v ai m t a s t j ou r I
aðalfréttirnar	a: D a l f r j E h t I r t n a r
aðalfulltrúar	a: D a l f Y t l_0 t_h r u a r
aðalfundardegi	a: D a l f Y n t a r t ei j I
aðalfundarstörf	a: D a l f Y n t a r_0 s t 9 r f
aðalfundarstörfum	a: D a l f Y n t a r_0 s t 9 r v Y m
aðalheiður	a: D a l h ei D Y r
aðalhlutverk	a: D a l_0 Y t v E r_0 k
aðalhlutverkin	a: D a l_0 Y t v E r_0 c I n
aðalhlutverkinu	a: D a l_0 Y t v E r_0 c I n Y
aðalhlutverkið	a: D a l_0 Y t v E r_0 c I D
aðalhlutverkum	a: D a l_0 Y t v E r_0 k Y m
aðalkostur	a: D a l k_h O s t Y r
aðalkvöldfréttatími	a: D a l k_h v 9 l t f r j E h t a t_h i m I
aðallandstjórans	a: D a l a n t s t j ou r a n s
aðallega	a: D a l E G a
aðalleit	a: D a l ei t
aðalleiðbeinandi	a: D a l ei D p ei n a n t I
aðalnámskrá	a: D a l n au m s k r au
aðalnámskránni	a: D a l n au m s k r au n I
aðalpersóna	a: D a l p_h E r_0 s ou n a
aðalpersónan	a: D a l p_h E r_0 s ou n a n
aðalpersónu	a: D a l p_h E r_0 s ou n Y
aðalpósthúsinu	a: D a l p_h ou s t_h u s I n Y
aðalsafnaðarfundur	a: D a l s a p n a D a r_0 f Y n t Y r
aðalsafninu	a: D a l s a p n I n Y
aðalsafnsins	a: D a l s a p n_0 s I n s
aðalskipulaginu	a: D a l s c I p Y l ai j I n Y
aðalskipulags	a: D a l s c I p Y l a x s
aðalskrifstofa	a: D a l s k r I f s t O v a
aðalsmerki	a: D a l s m E r_0 c I
aðalsteinn	a: D a l s t ei t n_0
aðalsteinsdóttir	a: D a l s t ei n s t ou h t I r
aðaltekjulindir	a: D a l t_h E c Y l I n t I r
aðalvandinn	a: D a l v a n t I n
aðalverki	a: D a l v E r_0 c I
aðalverktaka	a: D a l v E r_0 t_h a k a
aðalverktakar	a: D a l v E r_0 t_h a k a r
aðalverktökum	a: D a l v E r_0 t_h 9 k Y m
aðaláhugamál	a: D a l au h Y G a m au l
aðdraganda	a D t r a G a n t a
aðdragandi	a D t r a G a n t I
aðdráttarafl	a D t r au h t a r a p l
aðdráttarlinsuna	a D t r au h t a r l I n s Y n a
aðdróttun	a D t r ou h t Y n
aðdáandi	a D t au a n t I
aðdáendaklúbbs	a D t au E n t a k_h l u p s
aðdáun	a D t au Y n
aðdáunarvert	a D t au Y n a r v E r_0 t
aðeins	a: D ei n s
aðfangadagur	a D f au N k a t a G Y r
aðfaranótt	a D f a r a n ou h t
aðferð	a D f E r D
aðferðafræði	a D f E r D a f r ai D I
aðflugshallasendum	a D f l Y x s h a t l a s E n t Y m
aðframkomnir	a D f r a m k_h O m n I r
aðgang	a D k au N k
aðgangs	a D k au N s
aðgangsbox	a D k au N s p O k s
aðgangseyri	a D k au N s ei r I
aðgangseyrir	a D k au N s ei r I r
aðgangsharðir	a D k au N s h a r D I r
aðgangsorð	a D k au N s O r D
aðgangur	a D k au N k Y r
aðgengi	a D c ei J c I
aðgengilega	a D c ei J c I l E G a
aðgengilegan	a D c ei J c I l E G a n
aðgengilegasta	a D c ei J c I l E G a s t a
aðgengilegir	a D c ei J c I l ei j I r
aðgengilegri	a D c ei J c I l E G r I
aðgengilegum	a D c ei J c I l E G Y m
aðgerð	a D c E r D
aðgerða	a D c E r D a
aðgerðaáætlun	a D c E r D a au ai h t l Y n
aðgerðir	a D c E r D I r
aðgerðum	a D c E r D Y m
aðgát	a D k au t
aðgætni	a D c ai h t n I
aðgöngumiða	a D k 9i N k Y m I D a
aðhalds	a D h a l t s
aðhaldssamur	a D h a l t s a m Y r
aðhylltist	a: D h I l_0 t I s t
aðila	a: D I l a
aðilar	a: D I l a r
aðild	a: D I l t
aðildarfyrirtækja	a: D I l t a r_0 f I r I r_0 t_h ai c a
aðildarlanda	a: D I l t a r l a n t a
aðildarríki	a: D I l t a r i c I
aðildarríkja	a: D I l t a r i c a
aðildarríkjum	a: D I l t a r i c Y m
aðildarríkjunum	a: D I l t a r i c O n Y m
aðili	a: D I l I
aðilum	a: D I l Y m
aðkasti	a D k_h a s t I
aðkoma	a D k_h O m a
aðkoman	a D k_h O m a n
aðkomu	a D k_h O m Y
aðkomumanna	a D k_h O m Y m a n a
aðkomumaður	a: D k_h O m Y m a D Y r
aðkomumenn	a D k_h O m Y m E n
aðkomunni	a D k_h O m Y n I
aðlaðandi	a D l a D a n t I
aðliggjandi	a D l I c a n t I
aðra	a D r a
aðrar	a D r a r
aðrennslisgöng	a D r E n s t l I s k 9i N k
aðrir	a D r I r
aðskilja	a D s c I l j a
aðskilnaður	a D s c I l n a D Y r
aðspurður	a D s p Y r D Y r
aðstandendur	a D s t a n t E n t Y r
aðstoð	a D s t O D
aðstoða	a D s t O D a
aðstoðar	a D s t O D a r
aðstoðarforingja	a D s t O D a r_0 f O r i J c a
aðstoðarforstjóri	a D s t O D a r_0 f O r_0 s t j ou r I
aðstoðarforsætisráðherra	a D s t O D a r_0 f O r_0 s ai t I s r au T h E r a
aðstoðarframkvæmdastjóri	a D s t O D a r_0 f r a m k_h v ai m t a s t j ou r I
aðstoðarmanns	a D s t O D a r m a n s
aðstoðarmaður	a D s t O D a r m a D Y r
aðstoðarmaðurinn	a D s t O D a r m a D Y r I n
aðstoðarskólameistara	a D s t O D a r_0 s k ou l a m ei s t a r a
aðstoðarskólastjóri	a D s t O D a r_0 s k ou l a s t j ou r I
aðstoðaryfirlögregluþjónn	a D s t O D a r I v I r l 9 G r E k l Y T j ou t n_0
aðstæðum	a D s t ai D Y m
aðstæður	a D s t ai D Y r
aðstöðu	a D s t 9 D Y
aðsókn	a D s ou h k n
aðsóknar	a D s ou h k n a r
aðventukvöld	a D v E n_0 t Y k_h v 9 l t
aðventulag	a D v E n_0 t Y l a G
aðvörun	a D v 9 r Y n
aþena	a: T E n a
badda	p a t a
bagaleg	p a: G a l E G
baggalúti	p a k a l u t I
baggalúts	p a k a l u t s
baggalútur	p a k a l u t Y r
baggi	p a c I
bak	p a: k
baka	p a: k a
bakarí	p a: k a r i
bakdyramegin	p a: k t I r a m ei j I n
bakhjarl	p a: k C a r t l
baki	p a: c I
bakið	p a: c I D
bakka	p a h k a
bakkabraut	p a h k a p r 9i t
bakkaflugvöll	p a h k a f l Y G v 9 t l_0
bakkaskjóls	p a h k a s c ou l s
bakkelsi	p a h k E l s I
bakki	p a h c I
bakkinn	p a h c I n
bakkus	p a h k Y s
bakpoka	p a k p_h O k a
bakpoki	p a k p_h O c I
baksessunum	p a: k s E s O n Y m
bakstur	p a k s t Y r
baksvipinn	p a k s v I p I n
baktería	p a x t E r i j a
bakuggi	p a: k Y c I
bakvakt	p a: k v a x t
bakveröndinni	p a: k v E r 9 n t I n I
bakvið	p a: k v I D
bakvörður	p a: k v 9 r D Y r
bakþanka	p a k T au N_0 k a
baldur	p a l t Y r
bali	p a: l I
balkanskaga	p a l_0 k a n s k a G a
ball	p a l
ballett	p a l E h t
ballettinn	p a l E h t I n
ballettsins	p a l E h t s I n s
balli	p a l I
ballið	p a l I D
baltasar	p a l_0 t a s a r
bambus	p a m p Y s
bana	p a: n a
bananaekrur	p a: n a n a E k r Y r
banani	p a: n a n I
bandalag	p a n t a l a G
bandalagi	p a n t a l ai j I
bandaríkin	p a n t a r i c I n
bandaríkjadala	p a n t a r i c a t a l a
bandaríkjadollara	p a n t a r i c a t O l a r a
bandaríkjaforseta	p a n t a r i c a f O r_0 s E t a
bandaríkjaforseti	p a n t a r i c a f O r_0 s E t I
bandaríkjamanna	p a n t a r i c a m a n a
bandaríkjamarkað	p a n t a r i c a m a r_0 k a D
bandaríkjamarkaði	p a n t a r i c a m a r_0 k a D I
bandaríkjanna	p a n t a r i c a n a
bandaríkjastjórnar	p a n t a r i c a s t j ou r t n a r
bandaríkjaþings	p a n t a r i c a T i N k s
bandaríkjunum	p a n t a r i c O n Y m
bandaríska	p a n t a r i s k a
bandarískra	p a n t a r i s k r a
bandarískt	p a n t a r i s t
bandarísku	p a n t a r i s k Y
bandingi	p a n t i J c I
banginn	p au J c I n
bangladesh	p a N l a t E s
bangsa	p au N s a
bangsanum	p au N s a n Y m
bangsar	p au N s a r
bangsi	p au N s I
bangsinn	p au N s I n
bangsímon	p au N s i m O n
banhungruð	p a: n h u N k r Y D
bank	p au N_0 k
banka	p au N_0 k a
bankakerfinu	p au N_0 k a c_h E r v I n Y
bankakerfið	p au N_0 k a c_h E r v I D
bankalánum	p au N_0 k a l au n Y m
bankamanna	p au N_0 k a m a n a
bankana	p au N_0 k a n a
bankann	p au N_0 k a n
bankanna	p au N_0 k a n a
bankans	p au N_0 k a n s
bankanum	p au N_0 k a n Y m
bankareikning	p au N_0 k a r ei h k n i N k
bankarán	p au N_0 k a r au n
bankaráð	p au N_0 k a r au D
bankastjóra	p au N_0 k a s t j ou r a
bankastjóri	p au N_0 k a s t j ou r I
bankastræti	p au N_0 k a s t r ai t I
bankaði	p au N_0 k a D I
bankaþjónusta	p au N_0 k a T j ou n Y s t a
bankaþjónustu	p au N_0 k a T j ou n Y s t Y
banki	p au J_0 c I
bankinn	p au J_0 c I n
banks	p au N_0 k s
bann	p a n
banna	p a n a
bannað	p a n a D
banni	p a n I
bar	p a: r
bara	p a: r a
bardagaatriðin	p a r t a G a a t r I D I n
bardagann	p a r t a G a n
bardagi	p a r t ai j I
barentshafi	p a: r E n_0 t s h a v I
barkakýlið	p a r_0 k a c_h i l I D
barmafullt	p a r m a f Y l_0 t
barmhvelfdar	p a r m x E l t a r
barn	p a r t n_0
barna	p a r t n a
barnabækur	p a r t n a p ai k Y r
barnabörn	p a r t n a p 9 r t n_0
barnabörnunum	p a r t n a p 9 r t n O n Y m
barnaefnið	p a r t n a E p n I D
barnaherbergi	p a r t n a h E r p E r c I
barnaherbergið	p a r t n a h E r_0 p E r c I D
barnakennarinn	p a r t n a c_h E n a r I n
barnalands	p a r t n a l a n t s
barnalegt	p a r t n a l E x t
barnalegur	p a r t n a l E G Y r
barnaleikur	p a r t n a l ei k Y r
barnalæknir	p a r t n a l ai h k n I r
barnapössun	p a r t n a p_h 9 s Y n
barnaskapur	p a r t n a s k a p Y r
barnaspítala	p a r t n a s p i t a l a
barnastarfs	p a r t n a s t a r f s
barnastóll	p a r t n a s t ou t l_0
barnavagni	p a r t n a v a k n I
barnaverndarnefnd	p a r t n a v E r n t a r n E m t
barnaverndarnefndar	p a r t n a v E r n t a r n E m t a r
barnaverndarstofu	p a r t n a v E r n t a r_0 s t O v Y
barnaverndinni	p a r t n a v E r n t I n I
barndómi	p a r t n_0 t ou m I
barnfæddur	p a r t n_0 f ai t Y r
barnfóstran	p a r t n_0 f ou s t r a n
barngóður	p a r t n_0 k ou D Y r
barnið	p a r t n I D
barnmörgum	p a r t n m 9 r k Y m
barns	p a r_0 s
barnsandlit	p a r_0 s a n t l I t
barnsbeini	p a r_0 s p ei n I
barnsburð	p a r_0 s p Y r D
barnsfaðir	p a r_0 s f a D I r
barnsförum	p a r_0 s f 9 r Y m
barnsföður	p a r_0 s f 9 D Y r
barnsgrát	p a r_0 s k r au t
barnshafandi	p a r_0 s h a v a n t I
barnsins	p a r_0 s I n s
barnsleg	p a r_0 s t l E G
barnslega	p a r_0 s t l E G a
barnslegri	p a r_0 s t l E G r I
barnslegt	p a r_0 s t l E x t
barnslegu	p a r_0 s t l E G Y
barnsmissis	p a r_0 s m I s I s
barnsmóður	p a r s m ou D Y r
barnsnauð	p a r_0 s t n 9i D
barnsskónum	p a r_0 s k ou n Y m
barr	p a r
barrtré	p a r t_h r j E
barst	p a r_0 s t
barstólnum	p a: r_0 s t ou l n Y m
barátta	p a: r au h t a
baráttu	p a: r au h t Y
baráttumál	p a: r au h t Y m au l
baráttumálum	p a: r au h t Y m au l Y m
baráttusveitin	p a: r au h t Y s v ei t I n
baráttusveitina	p a: r au h t Y s v ei t I n a
baráttuvilja	p a: r au h t Y v I l j a
barðaströnd	p a r D a s t r 9 n t
barón	p a: r ou n
barþjónn	p a r T j ou t n_0
basl	p a s t l
basla	p a s t l a
bassann	p a s a n
bassi	p a s I
batavegi	p a: t a v ei j I
bati	p a: t I
batnandi	p a h t n a n t I
batnaðar	p a h t n a D a r
baugi	p 9i j I
baugur	p 9i: G Y r
bauk	p 9i: k
baukinn	p 9i: c I n
baul	p 9i: l
baula	p 9i: l a
baun	p 9i: n
baunabelgnum	p 9i: n a p E l n Y m
bauð	p 9i: D
bað	p a: D
baða	p a: D a
baðherbergi	p a D h E r p E r c I
baðkar	p a D k_h a r
baðkari	p a D k_h a r I
baðkarinu	p a D k_h a r I n Y
baðkarið	p a D k_h a r I D
baðker	p a D c_h E r
baðkerinu	p a D c_h E r I n Y
baðkerið	p a D c_h E r I D
baðstofustromps	p a D s t O v Y s t r O m_0 p s
beddann	p E t a n
begga	p E k a
beggi	p E c I
beggja	p E c a
beggu	p E k Y
beikon	p ei: k_h O n
bein	p ei: n
beina	p ei: n a
beinagrind	p ei: n a k r I n t
beinagrindinni	p ei: n a k r I n t I n I
beinagrindurnar	p ei: n a k r I n t Y r t n a r
beinakex	p ei: n a c_h E k s
beinhákarl	p ei n h au k_h a r t l_0
beinlínis	p ei n l i n I s
beinmergs	p ei n m E r k s
beinn	p ei t n_0
beinna	p ei t n a
beinnar	p ei t n a r
beinni	p ei t n I
beinskipt	p ei n s c I f t
beinskiptan	p ei n s c I f t a n
beint	p ei n_0 t
beinteinn	p ei n t_h ei t n_0
beinvernd	p ei: n v E r n t
beinverndardag	p ei n v E r n t a r t a G
beinverndarsamtakanna	p ei n v E r n t a r s a m t_h a k a n a
beisla	p ei s t l a
beisli	p ei s t l I
beita	p ei: t a
beiti	p ei: t I
beitiland	p ei: t I l a n t
beitt	p ei h t
beittar	p ei h t a r
beitti	p ei h t I
beittur	p ei h t Y r
beiðni	p ei D n I
bekki	p E h c I
bekkina	p E h c I n a
bekkingar	p E h c i N k a r
bekkinn	p E h c I n
bekkirnir	p E h c I r t n I r
bekkja	p E h c a
bekkjar	p E h c a r
bekkjarbróðir	p E h c a r p r ou D I r
bekkjarfulltrúa	p E h c a r_0 f Y t l_0 t_h r u a
bekkjarkennara	p E h c a r_0 c_h E n a r a
bekkjarsystir	p E h c a r_0 s I s t I r
bekkjum	p E h c Y m
bekkjunum	p E h c O n Y m
bekkpressa	p E h k p_h r E s a
bekkur	p E h k Y r
belgía	p E l c i j a
belgíu	p E l c i j Y
bella	p E l a
belti	p E l_0 t I
beltinu	p E l_0 t I n Y
benda	p E n t a
bendingar	p E n t i N k a r
bendir	p E n t I r
benedikt	p E: n E t I x t
benedikts	p E: n E t I x t s
benediktsdóttir	p E: n E t I x t s t ou h t I r
benediktsdóttur	p E: n E t I x t s t ou h t Y r
benediktsson	p E: n E t I x t s O n
benediktssonar	p E: n E t I x t s O n a r
benediktssyni	p E: n E t I x t s I n I
benjamín	p E n j a m i n
bensín	p E n s i n
bensínstöð	p E n s i n s t 9 D
bent	p E n_0 t
benti	p E n_0 t I
ber	p E: r
bera	p E: r a
berg	p E r k
berglind	p E r k l I n t
bergmann	p E r k m a n
bergnuminn	p E r k n Y m I n
bergs	p E r k s
bergsson	p E r k s O n
bergssonar	p E r k s O n a r
bergssyni	p E r k s I n I
bergstallar	p E r k s t a t l a r
bergstaðastræti	p E r k s t a D a s t r ai t I
bergstein	p E r k s t ei n
bergsteinn	p E r k s t ei t n
bergsveinsson	p E r k s v ei n s O n
bergþórsdóttir	p E r k T ou r_0 s t ou h t I r
bergþórsson	p E r k T ou r_0 s O n
beri	p E: r I
berja	p E r j a
berjast	p E r j a s t
berlín	p E r l i n
bernharðsson	p E r t n h a r D s O n
bernhöft	p E r n h 9 f t
bernska	p E r n s k a
bernskuheimili	p E r n s k Y h ei m I l I
berrassaður	p E r a s a D Y r
berskjaldaður	p E r_0 s c a l t a D Y r
berskjölduð	p E r_0 s c 9 l t Y D
bersýnilegt	p E r_0 s i n I l E x t
berta	p E r_0 t a
bertil	p E r_0 t I l
bessason	p E s a s O n
bessastaðahrepp	p E s a s t a D a r_0 E h p
bessastaðahrepps	p E s a s t a D a r_0 E h p s
bessastaðahreppur	p E s a s t a D a r_0 E h p Y r
bessastaðakirkju	p E s a s t a D a c_h I r_0 c Y
bessastaðasókn	p E s a s t a D a s ou h k n
bessastaði	p E s a s t a D I
best	p E s t
besta	p E s t a
besti	p E s t I
bestu	p E s t Y
betla	p E h t l a
betlara	p E h t l a r a
betlarinn	p E h t l a r I n
betra	p E: t r a
betri	p E: t r I
betrumbæta	p E: t r Y m p ai t a
betrunarhúsinu	p E: t r Y n a r h u s I n Y
betur	p E: t Y r
beyging	p ei: j i N k
beygja	p ei: j a
beygjuakrein	p ei j Y a k r ei n
beygjurein	p ei j Y r ei n
beygð	p ei G D
beygðu	p ei G D Y
beygðum	p ei G D Y m
beykiinnrétting	p ei: c I I n r j E h t i N k
beð	p E: D
beðið	p E: D I D
biblía	p I p l i j a
bifreið	p I v r ei D
bifreiðastyrkjum	p I v r ei D a s t I r_0 c Y m
bifvélavirkinn	p I f v j E l a v I r_0 c I n
biggi	p I c I
bikar	p I: k a r
bikarkeppni	p I: k a r_0 c_h E h p n I
bikarkeppnin	p I: k a r_0 c_h E h p n I n
bikarkeppninni	p I: k a r_0 c_h E h p n I n I
biksvart	p I k s v a r_0 t
bil	p I: l
bilanavakt	p I: l a n a v a x t
bilt	p I l_0 t
bilun	p I: l Y n
binda	p I n t a
bindi	p I n t I
bindindisfræðslu	p I n t I n t I s f r ai D s t l Y
bindindissamtökin	p I n t I n t I s a m t_h 9 c I n
bindingu	p I n t i N k Y
birginn	p I r c I n
birgir	p I r c I r
birgissonar	p I r c I s O n a r
birgissyni	p I r c I s I n I
birgja	p I r c a
birgðastöðinni	p I r D a s t 9 D I n I
birgðastýring	p I r D a s t i r i N k
birgðir	p I r D I r
birki	p I r_0 c I
birkigrund	p I r_0 c I k r Y n t
birkiplanta	p I r_0 c I p_h l a n_0 t a
birkitré	p I r_0 c I t_h r j E
birna	p I r t n a
birni	p I r t n I
birninum	p I r t n I n Y m
birst	p I r_0 s t
birt	p I r_0 t
birta	p I r_0 t a
birti	p I r_0 t I
birting	p I r_0 t i N k
birtingardegi	p I r_0 t i N k a r t ei j I
birtingarmynd	p I r_0 t i N k a r m I n t
birtingarskekkja	p I r_0 t i N k a r_0 s c E h c a
birtist	p I r_0 t I s t
birtu	p I r_0 t Y
birtum	p I r_0 t Y m
birtust	p I r_0 t Y s t
biskup	p I s k Y p
biskupnum	p I s k Y h p n Y m
biskupssetri	p I s k Y p s E t r I
biskupstungum	p I s k Y p s t_h u N k Y m
bissnessmenn	p I s t n E s m E n
biti	p I: t I
bitlausan	p I t l 9i s a n
bitnaði	p I h t n a D I
biturri	p I: t Y r I
bitventla	p I: t v E n_0 t l a
bið	p I: D
biðill	p I: D I t l_0
biðja	p I D j a
biðlari	p I D l a r I
biðröð	p I D r 9 D
bjarga	p j a r k a
bjargardóttir	p j a r k a r_0 t ou h t I r
bjargað	p j a r k a D
bjargvættur	p j a r k v ai h t Y r
bjargvætturinn	p j a r k v ai h t Y r I n
bjarki	p j a r_0 c I
bjarmalands	p j a r m a l a n t s
bjarna	p j a r t n a
bjarnadóttur	p j a r t n a t ou h t Y r
bjarnason	p j a r t n a s O n
bjarnasonar	p j a r t n a s O n a r
bjarndís	p j a r t n_0 t i s
bjarnhéðinsdóttir	p j a r t n_0 C E D I n s t ou h t I r
bjarni	p j a r t n I
bjarnína	p j a r t n i n a
bjartari	p j a r_0 t a r I
bjartir	p j a r_0 t I r
bjartmarsson	p j a r_0 t m a r_0 s O n
bjartsson	p j a r_0 t s O n
bjartssonar	p j a r_0 t s O n a r
bjartsýn	p j a r_0 t s i n
bjartsýni	p j a r_0 t s i n I
bjartsýnir	p j a r_0 t s i n I r
bjartsýnn	p j a r_0 t s i t n_0
bjartur	p j a r_0 t Y r
bjuggu	p j Y k Y
bjuggum	p j Y k Y m
bjuggumst	p j Y k Y m s t
bjuggust	p j Y k Y s t
bjugguð	p j Y k Y D
bjálkabrúna	p j au l_0 k a p r u n a
bjálki	p j au l_0 c I
bjálkum	p j au l_0 k Y m
bjánalegt	p j au: n a l E x t
bjáni	p j au: n I
bjó	p j ou:
bjór	p j ou: r
bjóst	p j ou s t
bjóða	p j ou: D a
bjöggi	p j 9 c I
bjölluhnappinn	p j 9 t l Y n_0 a h p I n
björg	p j 9 r k
björgunarskóli	p j 9 r k Y n a r_0 s k ou l I
björgunarsveitarinnar	p j 9 r k Y n a r_0 s v ei t a r I n a r
björgunarsveitir	p j 9 r k Y n a r_0 s v ei t I r
björgvin	p j 9 r k v I n
björgvinssonar	p j 9 r k v I n s O n a r
björgúlfsson	p j 9 r k u l f s O n
björk	p j 9 r_0 k
björn	p j 9 r t n_0
björns	p j 9 r_0 s
björnsdóttir	p j 9 r_0 s t ou h t I r
björnsdóttur	p j 9 r_0 s t ou h t Y r
björnson	p j 9 r_0 s O n
björnsson	p j 9 r_0 s O n
björnssonar	p j 9 r_0 s O n a r
björnssyni	p j 9 r_0 s I n I
björt	p j 9 r_0 t
bjössi	p j 9 s I
bjúgaldin	p j u: G a l t I n
bjúgur	p j u: G Y r
blak	p l a: k
blaklið	p l a: k l I D
blakta	p l a x t a
blakti	p l a x t I
bland	p l a n t
blanda	p l a n t a
blank	p l au N_0 k
blankskóm	p l au N_0 k s k ou m
blanksverta	p l au N_0 k s v E r_0 t a
blankur	p l au N_0 k Y r
blasir	p l a: s I r
blautur	p l 9i: t Y r
blað	p l a: D
blaðabunki	p l a: D a p u J_0 c I
blaðafulltrúa	p l a: D a f Y t l_0 t_h r u a
blaðafulltrúann	p l a: D a f Y t l_0 t_h r u a n
blaðafulltrúi	p l a: D a f Y t l_0 t_h r u I
blaðafulltrúinn	p l a: D a f Y t l_0 t_h r u I n
blaðagreinar	p l a: D a k r ei n a r
blaðamannafundinn	p l a: D a m a n a f Y n t I n
blaðamannapassa	p l a: D a m a n a p_h a s a
blaðamaður	p l a: D a m a D Y r
blaðamennirnir	p l a: D a m E n I r t n I r
blaðið	p l a: D I D
blaðra	p l a D r a
bleikja	p l ei: c a
bleikjur	p l ei: c Y r
bleikri	p l ei: k r I
bleikt	p l ei x t
bleiuvigt	p l ei: j Y v I x t
blekking	p l E h c i N k
blekkingar	p l E h c i N k a r
blekkingu	p l E h c i N k Y
blekkingum	p l E h c i N k Y m
blekkja	p l E h c a
blekkjast	p l E h c a s t
blekkti	p l E x t I
bleksprautuprentara	p l E: k s p r 9i t Y p_h r E n_0 t a r a
blessa	p l E s a
blessað	p l E s a D
blessaði	p l E s a D I
blessaðri	p l E s a D r I
blessun	p l E s Y n
blett	p l E h t
blettina	p l E h t I n a
blettir	p l E h t I r
blettur	p l E h t Y r
bleytt	p l ei h t
blik	p l I: k
blika	p l I: k a
blikastúlkna	p l I: k a s t u l_0 k n a
blikka	p l I h k a
blikkuðu	p l I h k Y D Y
blinda	p l I n t a
blindhæð	p l I n t h ai D
blindur	p l I n t Y r
blint	p l I n_0 t
bliss	p l I s
bljúgur	p l j u: G Y r
blogg	p l O k
blogga	p l O k a
bloggari	p l O k a r I
blokk	p l O h k
blokkarar	p l O h k a r a r
blokkina	p l O h c I n a
blokkinni	p l O h c I n I
blokkir	p l O h c I r
blokkirnar	p l O h c I r t n a r
blossar	p l O s a r
blygðun	p l I G D Y n
blygðunarlaust	p l I G D Y n a r l 9i s t
blygðunarleysi	p l I G D Y n a r l ei s I
blá	p l au:
bláber	p l au: p E r
blágreni	p l au k r E n I
blálygnt	p l au: l i N_0 t
bláminn	p l au: m I n
blár	p l au: r
blárri	p l au r I
